ID,Path,Size,MimeType,AgeDays,Score,RetentionBand,TargetPath,Operation,Snippet,Ext
1Uxr9_BE4qIesh7pZ4soMtrcnlxdo9uin,1.Organize/Twister/dt/Screen Shot 2022-01-26 at 11.36.19 AM.png,340218,image/png,1501,50.0,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-26 at 11.36.19 AM.png,move,,.png
1QY42idkREb9mC_az58csy7hLHTCPZK2q,1.Organize/Twister/dt/Screen Shot 2022-01-25 at 10.33.56 AM.png,267597,image/png,1502,49.9,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-25 at 10.33.56 AM.png,move,,.png
147Y5Dlkype_uA-ZeLDme1zBFLNRdu-W5,1.Organize/Twister/dt/Screen Shot 2022-01-25 at 10.31.27 AM.png,377702,image/png,1502,49.9,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-25 at 10.31.27 AM.png,move,,.png
1cVwDuKpl2LpGohjkH9gU-BjkZIxqP2LP,1.Organize/Twister/dt/Screen Shot 2022-01-25 at 10.18.19 AM.png,542175,image/png,1502,49.9,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-25 at 10.18.19 AM.png,move,,.png
1uHLVG30Lu-vR1ADuSmIEa85z2rXKoCkr,1.Organize/Twister/dt/Screen Shot 2022-01-25 at 10.14.39 AM.png,122546,image/png,1502,49.9,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-25 at 10.14.39 AM.png,move,,.png
1hgwwFrETJMXVIAQkGPQT5TYlX1XkBNeU,1.Organize/Twister/dt/Screen Shot 2022-01-21 at 12.40.01 PM.png,363838,image/png,1505,49.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-21 at 12.40.01 PM.png,move,,.png
1fLiFaAq8LmNfaY6LutAZNToSqU4oIUEp,1.Organize/Twister/dt/Screen Shot 2022-01-21 at 12.37.20 PM.png,271115,image/png,1505,49.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-21 at 12.37.20 PM.png,move,,.png
184pI28RSWUgWlJs-KXNFBF_Vwklf5tbn,1.Organize/Twister/dt/Screen Shot 2022-01-20 at 12.33.32 PM.png,614782,image/png,1506,49.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-20 at 12.33.32 PM.png,move,,.png
1cjai7fcAEDfH5YL5o7BYR16tyuxRUHMj,1.Organize/Twister/dt/Screen Shot 2022-01-20 at 12.32.28 PM.png,905911,image/png,1506,49.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-20 at 12.32.28 PM.png,move,,.png
1dsG0yhmEO5OvHhx-VKCtNXOdaN6eiczU,1.Organize/Twister/dt/Screen Shot 2022-01-20 at 11.59.08 AM.png,163745,image/png,1506,49.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-20 at 11.59.08 AM.png,move,,.png
1r-1xzWVkcdsctvJ7nQ9dQ9AUtNtSdHW3,1.Organize/Twister/dt/Screen Shot 2022-01-20 at 10.42.22 AM.png,136075,image/png,1507,49.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-20 at 10.42.22 AM.png,move,,.png
1h2o453LepP_I2bqFB5n7FsXj8uIsQzMq,1.Organize/Twister/Product /Generic PM JD.docx,16633,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1507,69.8,review,02-Review/Career & Past Work/Softvision/Generic PM JD.docx,move,,.docx
1p830ppMcIAPeuZC5ZpTYPfLBaI0pJlYI,1.Organize/Twister/Product /Generic PA JD.docx,16864,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1507,69.8,review,02-Review/Career & Past Work/Softvision/Generic PA JD.docx,move,,.docx
1UbG-dW52H41eTBGNigd2EsL9iqtVmbuI,1.Organize/Twister/Product /WIP_Nike T2T Meeting 102021_v9.pptx,11896121,application/vnd.openxmlformats-officedocument.presentationml.presentation,1508,69.7,review,02-Review/Career & Past Work/Softvision/WIP_Nike T2T Meeting 102021_v9.pptx,move,,.pptx
1_Kk4pUKu2bGwCd_fyQ64n_wug2iiTJnJ,1.Organize/Twister/Product /Summary Product Stratergy.docx,224701,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1508,69.7,review,02-Review/Career & Past Work/Softvision/Summary Product Stratergy.docx,move,,.docx
1BF5dHuiyIPzl_lvg7aqKgDY7e6u_d7c1,1.Organize/Twister/Product /Selling SPE 101.pptx,46780409,application/vnd.openxmlformats-officedocument.presentationml.presentation,1508,69.7,review,02-Review/Career & Past Work/Softvision/Selling SPE 101.pptx,move,,.pptx
1rdJL5XnJepe14aRBD8AM4UsZInoiGldk,1.Organize/Twister/Product /Discovery Approach_ Guiding Principles and Techniques.docx,263239,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1508,69.7,review,02-Review/Career & Past Work/Softvision/Discovery Approach_ Guiding Principles and Techniques.docx,move,,.docx
12VeJqr2tBVbPCtrAs4bsI0ZSmEfFZjlw,1.Organize/Twister/Product /ReadyRefresh 2021 review.pptx,15869357,application/vnd.openxmlformats-officedocument.presentationml.presentation,1508,69.7,review,02-Review/Career & Past Work/Softvision/ReadyRefresh 2021 review.pptx,move,,.pptx
1p8oLUdFt1ZZPMI6MXDneVzJhvwMflJ-C,1.Organize/Twister/Product /1_1 - Agenda .docx,7466,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1508,69.7,review,02-Review/Career & Past Work/Softvision/1_1 - Agenda .docx,move,,.docx
12Bog_CWYQ5Ay8PpNYotBvWP6ltXBXSFC,1.Organize/Twister/Product Discovery/Product Strategy - User Story Wriing.pptx,16546807,application/vnd.openxmlformats-officedocument.presentationml.presentation,1508,69.7,review,02-Review/Career & Past Work/Softvision/Product Strategy - User Story Wriing.pptx,move,,.pptx
11vixoeUDQIPZrQo68ugLIAVxhn7ijJpc,1.Organize/Twister/dt/Screen Shot 2022-01-18 at 9.39.59 AM.png,447067,image/png,1509,49.7,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-18 at 9.39.59 AM.png,move,,.png
1TsQRg6VwKehA1AAwXK3UeIp8cyqQ8Yq5,1.Organize/Twister/Product Discovery/NA Product Strategy Community Utilization.xlsx,37723,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1513,69.6,review,02-Review/Career & Past Work/Softvision/NA Product Strategy Community Utilization.xlsx,move,,.xlsx
1ReZ2FqNotARVmdWHZoDK7B4KjMzKfTf2,1.Organize/Twister/Product Discovery/Selling SPE 101.pptx,46769276,application/vnd.openxmlformats-officedocument.presentationml.presentation,1513,69.6,review,02-Review/Career & Past Work/Softvision/Selling SPE 101.pptx,move,,.pptx
1JA-q_P_6W4GEDHrpEVm5mRBFO9L_PMTi,1.Organize/Twister/Product Discovery/Product Strategy Community Roster.xlsx,404464,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1513,69.6,review,02-Review/Career & Past Work/Softvision/Product Strategy Community Roster.xlsx,move,,.xlsx
1V_sHZCbJ3-qSCNR1i9ZjEt0z4hX6wTKu,1.Organize/Twister/Product Discovery/Community & Delivery Matrix 2020.pptx,5957663,application/vnd.openxmlformats-officedocument.presentationml.presentation,1513,69.6,review,02-Review/Career & Past Work/Softvision/Community & Delivery Matrix 2020.pptx,move,,.pptx
1hjRrv3T14QUqzlxVnxtRVVCYAgMyNU7T,1.Organize/Twister/Product Discovery/Community Manager & Lead Playbook - NA 2020.pptx,18137698,application/vnd.openxmlformats-officedocument.presentationml.presentation,1513,69.6,review,02-Review/Career & Past Work/Softvision/Community Manager & Lead Playbook - NA 2020.pptx,move,,.pptx
19wGpTzx_da101gmKdSRTeVdUCP3CZw9u,1.Organize/Twister/dt/Screen Shot 2022-01-13 at 3.45.48 PM.png,62185,image/png,1513,49.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-13 at 3.45.48 PM.png,move,,.png
16NugILFDLexDEyJ90psdEWzWQYHT-Jm6,1.Organize/Twister/dt/Screen Shot 2022-01-13 at 3.44.32 PM.png,118097,image/png,1513,49.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-13 at 3.44.32 PM.png,move,,.png
1rwyOJrshadDQD5JBj1WWlyeYyD4YERUD,1.Organize/Twister/Product Discovery/CFA _ Kickoff Mtg - Discovery for Licensee CX Projects.pptx,18741617,application/vnd.openxmlformats-officedocument.presentationml.presentation,1513,69.6,review,02-Review/Career & Past Work/Softvision/CFA _ Kickoff Mtg - Discovery for Licensee CX Projects.pptx,move,,.pptx
1IAYuFcd2D99EPHs9E8JTUEQNkzOuXu-b,1.Organize/Twister/Product Discovery/_Engagement Flow & Activities.pptx,13619379,application/vnd.openxmlformats-officedocument.presentationml.presentation,1513,69.6,review,02-Review/Career & Past Work/Softvision/_Engagement Flow & Activities.pptx,move,,.pptx
1qAulNAvahwuoMRZn9YtVjDE0-Dr2VCNa,1.Organize/Twister/Product Discovery/Hiller Measurements .pptx,21627143,application/vnd.openxmlformats-officedocument.presentationml.presentation,1513,69.6,review,02-Review/Career & Past Work/Softvision/Hiller Measurements .pptx,move,,.pptx
1uVvMaQdkk1DKVCrPMrc_RrwN6ahG9C7U,1.Organize/Twister/Product Discovery/Apple Alliance.pdf,6810463,application/pdf,1513,69.6,review,02-Review/Career & Past Work/Softvision/Apple Alliance.pdf,move,,.pdf
11vQOrqCuAevZwPFVNDid8DGXAZ1W7LGK,1.Organize/Twister/Product Discovery/Copy of CSV_Discovery_Playbook_TECHNOLOGYv05_20_0408.xlsx,278730,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1513,39.6,archive_candidate,03-Archive/Career & Past Work/Softvision/Copy of CSV_Discovery_Playbook_TECHNOLOGYv05_20_0408.xlsx,move,,.xlsx
1DsFZi_x3Ifdg5X-b6Sy69w1tGYAdXJcS,1.Organize/Twister/Product Discovery/Copy of Deliverables for John Deere.xlsx,73805,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1513,39.6,archive_candidate,03-Archive/Career & Past Work/Softvision/Copy of Deliverables for John Deere.xlsx,move,,.xlsx
1bhSzzHbHCB_7fcqtqM7E_0Ae4_utn8za,1.Organize/Twister/Product Discovery/Product Strategy 2021.pptx,18530030,application/vnd.openxmlformats-officedocument.presentationml.presentation,1514,69.5,review,02-Review/Career & Past Work/Softvision/Product Strategy 2021.pptx,move,,.pptx
1UUZCFY7WWdrAedapvvxgBQZE4607j5tC,1.Organize/Twister/Product Discovery/SPE - Softvision Introduction Master-2.pptx,29367329,application/vnd.openxmlformats-officedocument.presentationml.presentation,1514,69.5,review,02-Review/Career & Past Work/Softvision/SPE - Softvision Introduction Master-2.pptx,move,,.pptx
1AYY_9RvCEWSs7LA29q2aeutd1FIi-Gse,1.Organize/Twister/Product Discovery/Job Description Community Manager SV Nov 2021_V2.docx,66572,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1516,69.5,review,02-Review/Career & Past Work/Softvision/Job Description Community Manager SV Nov 2021_V2.docx,move,,.docx
15-i9umCfRsgs0_U-m9t6LwgMB3INrute,1.Organize/Twister/Product Discovery/GoP My Comunity I User Guide.pdf,4239648,application/pdf,1516,69.5,review,02-Review/Career & Past Work/Softvision/GoP My Comunity I User Guide.pdf,move,,.pdf
1stNX4XMx-jkXKdBvxy_ar6SkKbfrv2pD,1.Organize/Twister/dt/Screen Shot 2022-01-10 at 2.48.43 PM.png,65590,image/png,1516,49.5,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-10 at 2.48.43 PM.png,move,,.png
135LUGb5QQuFmGQSR1Ab65hMep58KBW4s,1.Organize/Twister/dt/Screen Shot 2022-01-07 at 3.23.21 PM.png,131739,image/png,1519,49.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-07 at 3.23.21 PM.png,move,,.png
1ySqgXgpALt20iOV456RcqZ2zDEb58hW1,1.Organize/Twister/Product Discovery/Shubhada Labade 2022 CSV NA Profile.docx,273398,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1519,69.4,review,02-Review/Career & Past Work/Softvision/Shubhada Labade 2022 CSV NA Profile.docx,move,,.docx
1glRMOkzZUCqGctwhSNwn_cTTtxuroyH8,1.Organize/Twister/dt/Screen Shot 2022-01-07 at 11.52.46 AM.png,40780,image/png,1519,49.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-07 at 11.52.46 AM.png,move,,.png
1YfUyXNOyKKzPo8YWoi9d3hXM-zS1t-W4,1.Organize/Twister/dt/Screen Shot 2022-01-06 at 12.44.09 PM.png,3064640,image/png,1520,49.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-06 at 12.44.09 PM.png,move,,.png
1FTL2Hx5Z_Pek4Fr6oeB7pK1gYe0xgURN,1.Organize/Twister/dt/Screen Shot 2022-01-06 at 12.43.43 PM.png,1009690,image/png,1520,49.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-06 at 12.43.43 PM.png,move,,.png
15xuVWiVW4TMm5JJkn60Db2YZFVdsoiKV,1.Organize/Twister/Product Discovery/CDE_ProductMngmnt_CCA - 2020.xlsx,1135414,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1521,69.3,review,02-Review/Career & Past Work/Softvision/CDE_ProductMngmnt_CCA - 2020.xlsx,move,,.xlsx
1WC4m_e6GNP4c2Y_HLqI_BA7JuzLrxFek,1.Organize/Twister/dt/Screen Shot 2022-01-05 at 9.59.06 AM.png,175624,image/png,1522,49.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-05 at 9.59.06 AM.png,move,,.png
1Yt_xtwDxFwmYA04xwguYLOB2LoOYFfgw,1.Organize/Twister/dt/Screen Shot 2022-01-05 at 9.17.41 AM.png,137348,image/png,1522,49.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2022-01-05 at 9.17.41 AM.png,move,,.png
1D9IBJzsF53sW7CNrT3WLK2i-lvf02JCI,1.Organize/Twister/dt/Screen Shot 2021-12-27 at 8.23.31 PM.png,188248,image/png,1530,49.0,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-27 at 8.23.31 PM.png,move,,.png
1sizop5w_JsX2HOur8IdIfa3fAJgi39w5,1.Organize/Twister/dt/Screen Shot 2021-12-20 at 1.13.16 PM.png,23755,image/png,1537,48.8,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-20 at 1.13.16 PM.png,move,,.png
1_opBMImI3S6IzH81AaJ8k3mfS0VtUc2n,1.Organize/Twister/dt/Screen Shot 2021-12-20 at 8.50.01 AM.png,217081,image/png,1538,48.7,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-20 at 8.50.01 AM.png,move,,.png
1qTmg1sE_HQXRhj2yimP_L-IvIzXNZsrE,1.Organize/Twister/dt/Screen Shot 2021-12-20 at 7.54.42 AM.png,32138,image/png,1538,48.7,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-20 at 7.54.42 AM.png,move,,.png
1Gc_U-06VV-4pDw01yhwSIwQx446jzQ2G,1.Organize/Twister/dt/Screen Shot 2021-12-19 at 2.31.03 PM.png,602016,image/png,1538,48.7,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-19 at 2.31.03 PM.png,move,,.png
1Q9wv9dEQ0KPVyLmrMMGw5ArlIFce1HBw,1.Organize/Twister/dt/Screen Shot 2021-12-19 at 2.28.40 PM.png,287410,image/png,1538,48.7,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-19 at 2.28.40 PM.png,move,,.png
1iMwesF0y-2SRY-A0fltFOGxGdouv6-EV,1.Organize/Twister/dt/Screen Shot 2021-12-17 at 11.26.04 AM.png,287525,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-17 at 11.26.04 AM.png,move,,.png
1jHUzlFpL-XziaaZaDpq_hxt_ooWIoC65,1.Organize/Twister/dt/Screen Shot 2021-12-17 at 11.22.50 AM.png,162161,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-17 at 11.22.50 AM.png,move,,.png
1NsZb7iUrGsLA0Ju9xscqG7nTrSVeid4A,1.Organize/Twister/Product Discovery/JPMC - SAT - Proposal 20211206.pptx,5131190,application/vnd.openxmlformats-officedocument.presentationml.presentation,1541,68.6,review,02-Review/Career & Past Work/Softvision/JPMC - SAT - Proposal 20211206.pptx,move,,.pptx
1hFQL19f2pcPgYBXlwWt-wqzJ1MZp7pHI,1.Organize/Twister/dt/Screen Shot 2021-12-16 at 9.23.53 PM.png,32949,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-16 at 9.23.53 PM.png,move,,.png
1wRbzj4dNyEon7ze1TwUy1NkjCndwNJDB,1.Organize/Twister/dt/Screen Shot 2021-12-16 at 2.56.30 PM.png,213217,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-16 at 2.56.30 PM.png,move,,.png
1BGo7wrXfxg1Sf9yNhW5y_a6T3y6C7m1P,1.Organize/Twister/dt/Screen Shot 2021-12-16 at 2.55.38 PM.png,226446,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-16 at 2.55.38 PM.png,move,,.png
1DViktDaYUjrv6f2yP7dOrJL5n3wOmPNc,1.Organize/Twister/dt/Screen Shot 2021-12-16 at 2.53.24 PM.png,170559,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-16 at 2.53.24 PM.png,move,,.png
1jhhySoC5bTLBG5nWZUu3QWRA1pKMixXS,1.Organize/Twister/dt/Screen Shot 2021-12-16 at 2.50.41 PM.png,125014,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-16 at 2.50.41 PM.png,move,,.png
1J1QJQt_S_3T4yaC2RS9jmT2ah57fYngj,1.Organize/Twister/dt/Screen Shot 2021-12-16 at 2.11.02 PM.png,135681,image/png,1541,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-16 at 2.11.02 PM.png,move,,.png
1uc1Jp7GnrHiUSj2ISwgKKEC2gINf2Prn,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 11.47.37 AM.png,58461,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 11.47.37 AM.png,move,,.png
1f8Wu2r0SAImC3-gNeHkyueLCD4rHrkzL,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 8.18.40 AM.png,501875,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 8.18.40 AM.png,move,,.png
1GxFzr9Ew-5MCSMeUel5rGGOpljHyJAna,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 8.06.46 AM.png,359570,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 8.06.46 AM.png,move,,.png
1NOSuwssAr4LmjTBrIIphYR4Xe17CdtVl,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 7.54.47 AM.png,361906,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 7.54.47 AM.png,move,,.png
1bjT3JpZUg-nEki39d73ndC3COP8tqF51,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 7.54.29 AM.png,278201,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 7.54.29 AM.png,move,,.png
10KyECdBfLf_sL1Lu4aUEwfehr7B5E0ns,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 7.50.53 AM.png,459177,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 7.50.53 AM.png,move,,.png
1TxOYqDGCwIgpIM71mT3dRHqLEltWzfgI,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 7.44.57 AM.png,452526,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 7.44.57 AM.png,move,,.png
1YXvIYVYk_-tdCKaW7wQNhJrEUccW82f1,1.Organize/Twister/dt/Screen Shot 2021-12-15 at 7.42.00 AM.png,1821592,image/png,1543,48.6,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-15 at 7.42.00 AM.png,move,,.png
1uT9XptTTIkdc7uTo_M46t8K3TBjMNLyn,1.Organize/Twister/dt/Screen Shot 2021-12-14 at 10.23.21 AM.png,345402,image/png,1544,48.5,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-14 at 10.23.21 AM.png,move,,.png
1MTBYv58uDhyHzEgSC6r6wRLYlIudd7NJ,1.Organize/Twister/dt/Screen Shot 2021-12-13 at 3.29.29 PM.png,394373,image/png,1544,48.5,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-13 at 3.29.29 PM.png,move,,.png
1ObZ5yVRtE3jjeaLwZsaX56lnkHQeAxvu,1.Organize/Twister/dt/Screen Shot 2021-12-09 at 2.58.19 PM.png,84107,image/png,1548,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-09 at 2.58.19 PM.png,move,,.png
1B5I4l6lMcePzsVhWYOFdPLyln4f8lFfA,1.Organize/Twister/dt/Screen Shot 2021-12-09 at 2.28.25 PM.png,99973,image/png,1548,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-09 at 2.28.25 PM.png,move,,.png
1T9TQqA4x6KuFriEkBwBfW7FObNBnNVJB,1.Organize/Twister/Product Discovery/Updated 2021 CSV Profile Template-3.docx,271683,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1548,68.4,review,02-Review/Career & Past Work/Softvision/Updated 2021 CSV Profile Template-3.docx,move,,.docx
1jGqDTCGUpKywqSHx3uqp3VnxDJ22IWdb,1.Organize/Twister/dt/Screen Shot 2021-12-08 at 2.38.16 PM.png,404372,image/png,1549,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-08 at 2.38.16 PM.png,move,,.png
1jLnpWDy0kvJav62mo9ACjX_AYGafNyqQ,1.Organize/Twister/dt/Screen Shot 2021-12-08 at 2.26.49 PM.png,531019,image/png,1549,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-08 at 2.26.49 PM.png,move,,.png
1M0znFH-2qKPT3vURlatnkPTBBiHcI2U_,1.Organize/Twister/dt/Screen Shot 2021-12-08 at 2.23.35 PM.png,495199,image/png,1549,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-08 at 2.23.35 PM.png,move,,.png
1JiTvJib1nDWDA5HloJYej9SFsnNU17hg,1.Organize/Twister/dt/Screen Shot 2021-12-08 at 2.22.31 PM.png,422712,image/png,1549,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-08 at 2.22.31 PM.png,move,,.png
1ppceX8iB4s5RoF-kHo3-VW7z5AsTSrcr,1.Organize/Twister/dt/Screen Shot 2021-12-08 at 2.17.24 PM.png,143252,image/png,1549,48.4,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-08 at 2.17.24 PM.png,move,,.png
1FtSBFgkeu04mgdu7hFFy7ONsID0MrEu6,1.Organize/Twister/Product Discovery/CDE_ProductMngmnt_CCA - 2021.xlsx,300536,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1549,68.4,review,02-Review/Career & Past Work/Softvision/CDE_ProductMngmnt_CCA - 2021.xlsx,move,,.xlsx
1lnQJ7HJVM18qkBeNd6HSbpJWPdGP0CjB,1.Organize/Twister/dt/Screen Shot 2021-12-07 at 1.46.57 PM.png,1295305,image/png,1550,48.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-07 at 1.46.57 PM.png,move,,.png
1vHXdq4f3Oz9X1uU1C6F8a_dMhO8y_DIL,1.Organize/Twister/Product Discovery/GoP - Rules of Engagement.docx,445537,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1551,68.3,review,02-Review/Career & Past Work/Softvision/GoP - Rules of Engagement.docx,move,,.docx
1a0A-BwASpjoE8D3e8OGqtnlPeb8BgP2I,1.Organize/Twister/dt/Screen Shot 2021-12-06 at 5.01.16 PM.png,246922,image/png,1551,48.3,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-06 at 5.01.16 PM.png,move,,.png
1AOyIeAkgFlQwzTK_dO_8NWEw0SZ36xKs,1.Organize/Twister/Product Discovery/SERVICE ANALYST RECOMMENDED BEST PRACTICES (2).docx,94789,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1551,68.3,review,02-Review/Career & Past Work/Softvision/SERVICE ANALYST RECOMMENDED BEST PRACTICES (2).docx,move,,.docx
1s57VqoiKGApldI6VkmhaVE130mlydzlp,1.Organize/Twister/Product Discovery/Product Overview 2020 - 2021 (Q4).pptx,15293247,application/vnd.openxmlformats-officedocument.presentationml.presentation,1552,68.3,review,02-Review/Career & Past Work/Softvision/Product Overview 2020 - 2021 (Q4).pptx,move,,.pptx
1Jsu2Tuo7DXtfqPRkS_Hhk7dMFevPsZgN,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 2.39.52 PM.png,23975,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 2.39.52 PM.png,move,,.png
1uApBVaI0x_WxXzSK2pRpwbrHbqyCRSC9,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 2.39.48 PM.png,1385833,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 2.39.48 PM.png,move,,.png
11u8BucsJ5Rj4i6frc2simyP-UhFN0USX,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 2.39.48 PM (2).png,573091,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 2.39.48 PM (2).png,move,,.png
14nupzq-ViYWNGEAb93aFAbVThKsr_xc_,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 2.38.19 PM.png,55108,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 2.38.19 PM.png,move,,.png
1LONYLOYAzr0unn-24xUFMfTHjIxTstnR,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 1.15.10 PM.png,84779,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 1.15.10 PM.png,move,,.png
1p6SJl_9Egoeces56bLAHZZF-dZwWFHX9,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 1.15.01 PM.png,1299737,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 1.15.01 PM.png,move,,.png
1x9mCkuNOeEMtvGAQ90uspDNxs4EGCSxF,1.Organize/Twister/dt/Screen Shot 2021-12-03 at 1.15.01 PM (2).png,766355,image/png,1554,48.2,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-03 at 1.15.01 PM (2).png,move,,.png
1Hb-zbyF_4QO82t6c_6Xc_qOX1--D105C,1.Organize/Twister/dt/Screen Shot 2021-12-02 at 9.45.05 AM.png,492269,image/png,1556,48.1,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-02 at 9.45.05 AM.png,move,,.png
1TBLAnKlZB2TIbEFYapEV1T3K7Rax-BeC,1.Organize/Twister/dt/Screen Shot 2021-12-02 at 10.06.31 AM.png,4196,image/png,1556,48.1,archive_candidate,03-Archive/Media & Assets/Screen Shot 2021-12-02 at 10.06.31 AM.png,move,,.png
1PLZLJEUl1-nElVusePz4LZVIdHxYfOR6,1.Organize/Twister/Product Discovery/Product Management Career Development.xlsx,185457,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1556,68.1,review,02-Review/Career & Past Work/Softvision/Product Management Career Development.xlsx,move,,.xlsx
